"","datetime","RPT_ID","운용팀","제조사","중계기명","함체온도","시도명","시군구명","동명","temp","wind_direct","wind_speed","rain_fall","월"
"324",2017-06-13 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",47,"경기도","성남시 분당구","구미동",24.4,273.9,1,NA,"17-06"
"325",2017-06-14 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",49,"경기도","성남시 분당구","구미동",26,314.2,2.4,NA,"17-06"
"326",2017-06-14 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",49,"경기도","성남시 분당구","구미동",26,314.2,2.4,NA,"17-06"
"327",2017-06-15 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",51,"경기도","성남시 분당구","구미동",28.3,NA,NA,NA,"17-06"
"328",2017-06-15 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",51,"경기도","성남시 분당구","구미동",28.3,NA,NA,NA,"17-06"
"329",2017-06-16 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",54,"경기도","성남시 분당구","구미동",30.4,168.8,1.6,NA,"17-06"
"330",2017-06-17 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",54,"경기도","성남시 분당구","구미동",29.8,154.2,1.1,NA,"17-06"
"331",2017-06-18 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",55,"경기도","성남시 분당구","구미동",30.6,7.3,2.1,NA,"17-06"
"332",2017-06-18 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",55,"경기도","성남시 분당구","구미동",30.6,7.3,2.1,NA,"17-06"
"333",2017-06-19 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",54,"경기도","성남시 분당구","구미동",29.6,268.7,1,NA,"17-06"
"334",2017-06-19 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",54,"경기도","성남시 분당구","구미동",29.6,268.7,1,NA,"17-06"
"335",2017-06-20 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",57,"경기도","성남시 분당구","구미동",31.9,308.7,1.1,NA,"17-06"
"336",2017-06-20 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",57,"경기도","성남시 분당구","구미동",31.9,308.7,1.1,NA,"17-06"
"337",2017-06-21 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",53,"경기도","성남시 분당구","구미동",30.4,251.7,1,NA,"17-06"
"338",2017-06-21 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",53,"경기도","성남시 분당구","구미동",30.4,251.7,1,NA,"17-06"
"339",2017-06-22 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",53,"경기도","성남시 분당구","구미동",29.1,171.9,1.7,NA,"17-06"
"340",2017-06-23 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",56,"경기도","성남시 분당구","구미동",33.7,52,1.8,NA,"17-06"
"341",2017-06-24 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",50,"경기도","성남시 분당구","구미동",27.9,103.7,0.8,NA,"17-06"
"342",2017-06-24 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",50,"경기도","성남시 분당구","구미동",27.9,103.7,0.8,NA,"17-06"
"343",2017-06-25 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",51,"경기도","성남시 분당구","구미동",29,356.7,1.2,NA,"17-06"
"344",2017-06-25 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",51,"경기도","성남시 분당구","구미동",29,356.7,1.2,NA,"17-06"
"345",2017-06-26 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",52,"경기도","성남시 분당구","구미동",28,102.4,2,NA,"17-06"
"346",2017-06-27 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",51,"경기도","성남시 분당구","구미동",27.9,176.8,1.7,NA,"17-06"
"347",2017-06-28 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",54,"경기도","성남시 분당구","구미동",28.7,310.8,0.9,NA,"17-06"
"348",2017-06-29 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",55,"경기도","성남시 분당구","구미동",31.2,139.6,1.3,NA,"17-06"
"349",2017-06-30 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",55,"경기도","성남시 분당구","구미동",31.2,358.6,1.5,NA,"17-06"
"350",2017-07-01 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",52,"경기도","성남시 분당구","구미동",27.8,338.3,1,NA,"17-07"
"351",2017-07-02 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",48,"경기도","성남시 분당구","구미동",27.2,183.9,1.4,NA,"17-07"
"352",2017-07-02 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",48,"경기도","성남시 분당구","구미동",27.2,183.9,1.4,NA,"17-07"
"353",2017-07-03 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",48,"경기도","성남시 분당구","구미동",27.5,221.8,1.1,NA,"17-07"
"354",2017-07-03 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",48,"경기도","성남시 분당구","구미동",27.5,221.8,1.1,NA,"17-07"
"355",2017-07-04 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",55,"경기도","성남시 분당구","구미동",31.2,311.7,0.8,NA,"17-07"
"356",2017-07-05 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",56,"경기도","성남시 분당구","구미동",NA,NA,NA,NA,"17-07"
"357",2017-07-06 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",57,"경기도","성남시 분당구","구미동",NA,NA,NA,NA,"17-07"
"358",2017-07-06 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",57,"경기도","성남시 분당구","구미동",NA,NA,NA,NA,"17-07"
"359",2017-07-07 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",50,"경기도","성남시 분당구","구미동",27.8,98.6,1.3,0.5,"17-07"
"360",2017-07-07 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",50,"경기도","성남시 분당구","구미동",27.8,98.6,1.3,0.5,"17-07"
"361",2017-07-08 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",47,"경기도","성남시 분당구","구미동",26,182.7,1.2,NA,"17-07"
"362",2017-07-09 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",55,"경기도","성남시 분당구","구미동",30.7,178.2,1.5,NA,"17-07"
"363",2017-07-09 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",55,"경기도","성남시 분당구","구미동",30.7,178.2,1.5,NA,"17-07"
"364",2017-07-10 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",43,"경기도","성남시 분당구","구미동",25.9,180.6,2.2,0.5,"17-07"
"365",2017-07-11 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",53,"경기도","성남시 분당구","구미동",28.7,232.6,0.7,NA,"17-07"
"366",2017-07-12 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",54,"경기도","성남시 분당구","구미동",30.8,208.4,1.1,NA,"17-07"
"367",2017-07-13 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",56,"경기도","성남시 분당구","구미동",30.9,213.2,0.8,NA,"17-07"
"368",2017-07-14 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",58,"경기도","성남시 분당구","구미동",33.4,170,1.8,NA,"17-07"
"369",2017-07-14 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",58,"경기도","성남시 분당구","구미동",33.4,170,1.8,NA,"17-07"
"370",2017-07-15 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",45,"경기도","성남시 분당구","구미동",25.4,210.2,0.7,NA,"17-07"
"371",2017-07-15 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",45,"경기도","성남시 분당구","구미동",25.4,210.2,0.7,NA,"17-07"
"372",2017-07-16 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",49,"경기도","성남시 분당구","구미동",27.7,164.3,2.1,NA,"17-07"
"373",2017-07-17 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",50,"경기도","성남시 분당구","구미동",29.6,231,0.7,NA,"17-07"
"374",2017-07-18 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",52,"경기도","성남시 분당구","구미동",28.1,190.4,0.9,NA,"17-07"
"375",2017-07-19 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",58,"경기도","성남시 분당구","구미동",31.8,106.4,0.8,NA,"17-07"
"376",2017-07-20 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",57,"경기도","성남시 분당구","구미동",32.5,240.3,1,NA,"17-07"
"377",2017-07-20 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",57,"경기도","성남시 분당구","구미동",32.5,240.3,1,NA,"17-07"
"378",2017-07-21 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",56,"경기도","성남시 분당구","구미동",32.2,251.4,1,NA,"17-07"
"379",2017-07-22 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",54,"경기도","성남시 분당구","구미동",30,196.2,1.3,NA,"17-07"
"380",2017-07-23 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",41,"경기도","성남시 분당구","구미동",26,178.6,1.2,15.5,"17-07"
"381",2017-07-24 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",41,"경기도","성남시 분당구","구미동",25.8,297.6,0.4,1.5,"17-07"
"382",2017-07-25 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",57,"경기도","성남시 분당구","구미동",32.6,97.4,1.5,NA,"17-07"
"383",2017-07-25 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",57,"경기도","성남시 분당구","구미동",32.6,97.4,1.5,NA,"17-07"
"384",2017-07-26 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",56,"경기도","성남시 분당구","구미동",30.8,123.7,1.7,NA,"17-07"
"385",2017-07-26 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",56,"경기도","성남시 분당구","구미동",30.8,123.7,1.7,NA,"17-07"
"386",2017-07-27 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",52,"경기도","성남시 분당구","구미동",28.2,93.4,1.7,NA,"17-07"
"387",2017-07-28 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",46,"경기도","성남시 분당구","구미동",25.3,98.5,0.7,NA,"17-07"
"388",2017-07-28 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",46,"경기도","성남시 분당구","구미동",25.3,98.5,0.7,NA,"17-07"
"389",2017-07-29 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",52,"경기도","성남시 분당구","구미동",29.1,96.4,2.5,NA,"17-07"
"390",2017-07-29 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",52,"경기도","성남시 분당구","구미동",29.1,96.4,2.5,NA,"17-07"
"391",2017-07-30 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",56,"경기도","성남시 분당구","구미동",30.2,218.5,0.6,NA,"17-07"
"392",2017-07-30 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",56,"경기도","성남시 분당구","구미동",30.2,218.5,0.6,NA,"17-07"
"393",2017-07-31 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",42,"경기도","성남시 분당구","구미동",24.3,205.4,0.7,2,"17-07"
"394",2017-08-01 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",54,"경기도","성남시 분당구","구미동",30.9,197,0.7,NA,"17-08"
"395",2017-08-01 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",54,"경기도","성남시 분당구","구미동",30.9,197,0.7,NA,"17-08"
"396",2017-08-01 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",54,"경기도","성남시 분당구","구미동",30.9,197,0.7,NA,"17-08"
"397",2017-08-02 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",57,"경기도","성남시 분당구","구미동",31.9,77.1,1.5,NA,"17-08"
"398",2017-08-03 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",58,"경기도","성남시 분당구","구미동",32.5,77,2,NA,"17-08"
"399",2017-08-03 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",58,"경기도","성남시 분당구","구미동",32.5,77,2,NA,"17-08"
"400",2017-08-04 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",58,"경기도","성남시 분당구","구미동",33.5,76.7,2.1,NA,"17-08"
"401",2017-08-05 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",61,"경기도","성남시 분당구","구미동",35.6,79.9,1.4,NA,"17-08"
"402",2017-08-06 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",47,"경기도","성남시 분당구","구미동",26.4,206,0.6,NA,"17-08"
"403",2017-08-07 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",58,"경기도","성남시 분당구","구미동",33.4,305.5,1.4,NA,"17-08"
"404",2017-08-07 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",58,"경기도","성남시 분당구","구미동",33.4,305.5,1.4,NA,"17-08"
"405",2017-08-08 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",55,"경기도","성남시 분당구","구미동",31.4,279.5,0.7,NA,"17-08"
"406",2017-08-08 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",55,"경기도","성남시 분당구","구미동",31.4,279.5,0.7,NA,"17-08"
"407",2017-08-09 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",51,"경기도","성남시 분당구","구미동",28.2,150.9,0.7,NA,"17-08"
"408",2017-08-10 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",48,"경기도","성남시 분당구","구미동",25.5,69.2,0.7,NA,"17-08"
"409",2017-08-11 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",56,"경기도","성남시 분당구","구미동",30.9,92,1.2,NA,"17-08"
"410",2017-08-12 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",55,"경기도","성남시 분당구","구미동",30.2,96.9,1.7,NA,"17-08"
"411",2017-08-13 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",50,"경기도","성남시 분당구","구미동",28.2,100.1,2.2,NA,"17-08"
"412",2017-08-14 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",46,"경기도","성남시 분당구","구미동",25.9,85.9,1.4,NA,"17-08"
"413",2017-08-15 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",39,"경기도","성남시 분당구","구미동",22.2,35,0.3,20.5,"17-08"
"414",2017-08-15 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",39,"경기도","성남시 분당구","구미동",22.2,35,0.3,20.5,"17-08"
"415",2017-08-16 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",47,"경기도","성남시 분당구","구미동",25.2,13.8,0.6,NA,"17-08"
"416",2017-08-17 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",53,"경기도","성남시 분당구","구미동",27.4,180.5,1.2,NA,"17-08"
"417",2017-08-17 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",53,"경기도","성남시 분당구","구미동",27.4,180.5,1.2,NA,"17-08"
"418",2017-08-19 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",51,"경기도","성남시 분당구","구미동",28,87,0.8,NA,"17-08"
"419",2017-08-20 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",47,"경기도","성남시 분당구","구미동",24.5,197.2,0.9,NA,"17-08"
"420",2017-08-22 12:00:00,"110745627","강남/분당품질개선팀","GSI","구미동가나안MI",53,"경기도","성남시 분당구","구미동",NA,NA,NA,NA,"17-08"
"421",2016-05-16 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",40,"서울특별시","관악구","남현동",19.6,302,3.3,NA,"16-05"
"422",2016-05-17 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",40,"서울특별시","관악구","남현동",22.9,0.5,1.5,NA,"16-05"
"423",2016-05-21 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",39,"서울특별시","관악구","남현동",27.2,115.6,2,NA,"16-05"
"424",2016-05-22 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",39,"서울특별시","관악구","남현동",27.9,138.8,1.5,NA,"16-05"
"425",2016-05-23 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",39,"서울특별시","관악구","남현동",25.8,149.5,1.7,NA,"16-05"
"426",2016-05-24 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",40,"서울특별시","관악구","남현동",16.4,289.5,1.7,0.5,"16-05"
"427",2016-05-25 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",40,"서울특별시","관악구","남현동",20.7,177.1,2.9,NA,"16-05"
"428",2016-05-26 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",40,"서울특별시","관악구","남현동",22.9,302,2.4,NA,"16-05"
"429",2016-05-27 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",40,"서울특별시","관악구","남현동",24.7,338.5,1,NA,"16-05"
"430",2016-05-28 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",40,"서울특별시","관악구","남현동",25.2,288,1.6,NA,"16-05"
"431",2016-05-29 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",40,"서울특별시","관악구","남현동",24.2,310.3,2.2,NA,"16-05"
"432",2016-05-30 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",40,"서울특별시","관악구","남현동",26.5,299.1,1.8,NA,"16-05"
"433",2016-06-01 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",40,"서울특별시","관악구","남현동",25.9,71,2.7,NA,"16-06"
"434",2016-06-02 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",40,"서울특별시","관악구","남현동",27.1,81.5,1.9,NA,"16-06"
"435",2016-06-04 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",40,"서울특별시","관악구","남현동",22.6,31.8,0.8,NA,"16-06"
"436",2016-06-05 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",40,"서울특별시","관악구","남현동",27.4,62.6,2.3,NA,"16-06"
"437",2016-06-06 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",40,"서울특별시","관악구","남현동",26.3,176.7,2.7,NA,"16-06"
"438",2016-06-07 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",40,"서울특별시","관악구","남현동",23.6,323.4,0.7,NA,"16-06"
"439",2016-06-08 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",40,"서울특별시","관악구","남현동",24.8,331.4,2.5,NA,"16-06"
"440",2016-06-09 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",40,"서울특별시","관악구","남현동",28.1,319.4,2.2,NA,"16-06"
"441",2016-06-10 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",40,"서울특별시","관악구","남현동",27.8,104,1.7,NA,"16-06"
"442",2016-06-11 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",40,"서울특별시","관악구","남현동",25.5,159.6,1.1,NA,"16-06"
"443",2016-06-12 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",40,"서울특별시","관악구","남현동",25.1,195.7,1,NA,"16-06"
"444",2016-06-13 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",41,"서울특별시","관악구","남현동",25.1,304.8,1.9,NA,"16-06"
"445",2016-06-14 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",41,"서울특별시","관악구","남현동",26.5,158.4,2.5,NA,"16-06"
"446",2016-06-15 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",41,"서울특별시","관악구","남현동",23.8,157.9,2.6,NA,"16-06"
"447",2016-06-16 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",41,"서울특별시","관악구","남현동",22.4,319.5,2.9,NA,"16-06"
"448",2016-06-17 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",41,"서울특별시","관악구","남현동",26.1,128.4,2.6,NA,"16-06"
"449",2016-06-18 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",41,"서울특별시","관악구","남현동",27.4,334,2.8,NA,"16-06"
"450",2016-06-19 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",41,"서울특별시","관악구","남현동",26.2,311.5,1.8,NA,"16-06"
"451",2016-06-20 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",41,"서울특별시","관악구","남현동",26.1,348.1,1.4,NA,"16-06"
"452",2016-06-21 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",41,"서울특별시","관악구","남현동",28.5,78.9,1.7,NA,"16-06"
"453",2016-06-22 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",41,"서울특별시","관악구","남현동",28.7,37.2,1.6,NA,"16-06"
"454",2016-06-23 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",41,"서울특별시","관악구","남현동",27,87.1,0.5,NA,"16-06"
"455",2016-06-24 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",41,"서울특별시","관악구","남현동",23.4,66.6,0.9,NA,"16-06"
"456",2016-06-25 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",41,"서울특별시","관악구","남현동",26,304.9,3.7,NA,"16-06"
"457",2016-06-26 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",41,"서울특별시","관악구","남현동",28.3,317.7,2.7,NA,"16-06"
"458",2016-06-27 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",41,"서울특별시","관악구","남현동",25.8,178.7,0.5,NA,"16-06"
"459",2016-06-28 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",41,"서울특별시","관악구","남현동",27.4,165.3,1.4,NA,"16-06"
"460",2016-06-29 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",41,"서울특별시","관악구","남현동",27.9,103.3,2,NA,"16-06"
"461",2016-07-01 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",41,"서울특별시","관악구","남현동",26.3,149.2,1.1,NA,"16-07"
"462",2016-07-02 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",41,"서울특별시","관악구","남현동",24.2,268.7,1.3,NA,"16-07"
"463",2016-07-03 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",41,"서울특별시","관악구","남현동",23.5,154,1.2,NA,"16-07"
"464",2016-07-04 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",41,"서울특별시","관악구","남현동",20.9,144.1,1.7,3,"16-07"
"465",2016-07-05 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",41,"서울특별시","관악구","남현동",24.8,262.8,0.4,0.5,"16-07"
"466",2016-07-06 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",42,"서울특별시","관악구","남현동",24.7,125,1.5,NA,"16-07"
"467",2016-07-07 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",42,"서울특별시","관악구","남현동",23,87,0.6,0.5,"16-07"
"468",2016-07-08 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",42,"서울특별시","관악구","남현동",30.1,103.9,0.8,NA,"16-07"
"469",2016-07-09 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",42,"서울특별시","관악구","남현동",31,348.3,1.8,NA,"16-07"
"470",2016-07-10 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",42,"서울특별시","관악구","남현동",30.6,147.8,0.9,NA,"16-07"
"471",2016-07-11 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",42,"서울특별시","관악구","남현동",31.6,44.4,1.1,NA,"16-07"
"472",2016-07-12 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",42,"서울특별시","관악구","남현동",28.3,316.6,2,NA,"16-07"
"473",2016-07-13 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",43,"서울특별시","관악구","남현동",26.7,301.1,1.1,NA,"16-07"
"474",2016-07-14 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",42,"서울특별시","관악구","남현동",28.8,79.1,1.5,NA,"16-07"
"475",2016-07-15 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",42,"서울특별시","관악구","남현동",27.2,77.4,2.3,NA,"16-07"
"476",2016-07-16 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",42,"서울특별시","관악구","남현동",20.1,92.9,2.1,3.5,"16-07"
"477",2016-07-17 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",42,"서울특별시","관악구","남현동",22.6,312.9,1.2,NA,"16-07"
"478",2016-07-18 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",42,"서울특별시","관악구","남현동",24.9,244,0.6,NA,"16-07"
"479",2016-07-19 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",42,"서울특별시","관악구","남현동",29.2,347.5,0.9,NA,"16-07"
"480",2016-07-20 00:00:00,"111072886","강남/관악품질개선팀","쏠리드","(인)수방사지하벙커1MT1-0",42,"서울특별시","관악구","남현동",29.9,21.3,0.8,NA,"16-07"
